DateTime,cem_type,Residue,Blaine,C3A,C4AF,G-SO3,G-Moisture,FA-Blaine,Gypsum Weigh Feeder_TPH,Fly Ash SFF_TPH,Drive Power_MILL_KW,Separator_speed_RPM,Position_Master Roller1_mm,Counter Pressure_HLSM_mm,Hydraulic_pressure,Fan Power_Kw
24-12-2021 03:30,Non premium,22.5,322.0,7.31,12.8,42.11,0.8,259.0,5.43,80.05,3128.63,855.0,66.91,22.16,75.88,1345.46
24-12-2021 04:32,Non premium,21.4,325.0,7.31,12.8,42.11,0.8,259.0,5.15,80.04,3167.5,875.0,68.75,22.91,74.6,1333.26
24-12-2021 05:36,Non premium,17.5,339.0,7.31,12.8,42.11,0.8,259.0,5.12,79.68,3118.32,845.0,60.39,23.12,74.55,1336.39
24-12-2021 06:30,Non premium,20.5,322.0,7.31,12.8,42.11,0.8,259.0,5.05,79.32,3100.32,835.0,69.4,23.41,74.35,1335.43
24-12-2021 07:32,Non premium,19.2,325.0,7.31,12.8,42.11,0.8,259.0,5.15,79.53,3186.69,865.0,67.39,23.81,73.07,1299.24
24-12-2021 08:30,Non premium,22.0,329.0,7.31,12.8,42.11,0.8,259.0,5.15,78.67,3222.44,845.0,65.95,23.14,73.51,1325.11
24-12-2021 09:34,Non premium,20.7,327.0,7.31,12.8,42.11,0.8,259.0,5.09,79.7,3122.28,845.0,57.77,26.2,69.83,1308.68
24-12-2021 10:36,Non premium,18.7,355.0,7.31,12.8,42.11,0.8,259.0,5.25,80.04,3070.94,845.0,59.93,24.31,71.92,1311.46
24-12-2021 11:32,Premium,14.2,332.0,7.31,12.8,42.11,0.8,259.0,4.38,70.16,2968.2,994.0,46.93,24.57,74.38,1311.21
24-12-2021 12:30,Premium,14.8,337.0,7.31,12.8,42.11,0.8,259.0,4.64,69.14,3030.53,945.0,58.94,23.89,77.03,1312.34
24-12-2021 13:32,Premium,14.0,344.0,7.31,12.8,42.11,0.8,259.0,4.84,73.48,3047.74,994.0,44.93,23.58,78.06,1302.84
24-12-2021 14:30,Premium,13.9,346.0,7.31,12.8,42.11,0.8,259.0,4.88,73.43,3143.34,995.0,55.82,23.6,76.67,1298.77
24-12-2021 15:27,Premium,15.3,334.0,7.31,12.8,42.11,0.8,259.0,4.69,72.72,3006.44,995.0,50.49,23.3,76.88,1293.19
24-12-2021 16:30,Premium,14.6,341.0,7.31,12.8,42.11,0.8,259.0,4.78,73.39,3032.51,974.0,49.13,23.08,77.53,1295.54
25-12-2021 05:30,Non premium,18.9,310.0,7.45,12.81,42.11,0.8,258.0,4.82,69.02,3137.01,894.0,49.61,21.82,77.26,1310.82
25-12-2021 06:36,Non premium,19.9,305.0,7.45,12.81,42.11,0.8,258.0,4.94,70.29,3116.97,885.0,46.26,24.59,72.91,1327.65
25-12-2021 07:30,Non premium,22.1,302.0,7.45,12.81,42.11,0.8,258.0,4.97,69.75,3201.48,915.0,47.96,23.61,75.4,1361.39
25-12-2021 08:35,Non premium,19.8,307.0,7.45,12.81,42.11,0.8,258.0,4.67,68.61,3128.89,894.0,58.06,24.44,73.41,1362.15
25-12-2021 09:37,Premium,13.4,325.0,7.45,12.81,42.11,0.8,258.0,4.33,60.88,3252.39,1044.0,48.4,24.14,72.89,1321.03
25-12-2021 10:35,Premium,12.0,332.0,7.45,12.81,42.11,0.8,258.0,4.29,61.14,3097.63,1045.0,45.74,24.5,72.52,1308.91
25-12-2021 11:34,Premium,11.3,334.0,7.45,12.81,42.11,0.8,258.0,4.67,62.25,3091.14,1045.0,55.83,23.34,74.58,1289.93
25-12-2021 12:32,Premium,13.3,329.0,7.45,12.81,42.11,0.8,258.0,4.22,60.3,2998.65,1024.0,60.34,24.66,73.32,1305.9
25-12-2021 13:30,Premium,14.8,327.0,7.45,12.81,42.11,0.8,258.0,4.35,63.58,3075.14,1024.0,55.62,23.97,73.2,1295.19
25-12-2021 14:35,Premium,11.4,344.0,7.45,12.81,42.11,0.8,258.0,4.71,64.4,3100.61,1024.0,53.29,24.6,73.81,1290.98
25-12-2021 15:30,Premium,11.8,329.0,7.45,12.81,42.11,0.8,258.0,4.53,62.9,3109.54,1024.0,60.32,25.15,73.09,1282.37
25-12-2021 16:35,Premium,13.1,337.0,7.45,12.81,42.11,0.8,258.0,4.52,62.82,3105.18,1025.0,64.65,26.21,70.44,1276.88
25-12-2021 17:30,Premium,10.8,332.0,7.45,12.81,42.11,0.8,258.0,4.6,63.89,3104.09,1014.0,53.5,24.67,72.22,1298.07
25-12-2021 18:34,Premium,13.4,329.0,7.45,12.81,42.11,0.8,258.0,4.53,62.69,3141.31,1014.0,50.53,24.28,74.16,1303.87
25-12-2021 19:30,Premium,13.7,337.0,7.45,12.81,42.11,0.8,258.0,4.33,61.74,3021.01,1014.0,47.69,25.52,72.62,1318.57
25-12-2021 20:30,Premium,12.4,341.0,7.45,12.81,42.11,0.8,258.0,4.46,63.25,2997.43,995.0,48.32,24.66,73.03,1322.41
25-12-2021 21:38,Premium,13.1,338.0,7.45,12.81,42.11,0.8,258.0,4.48,62.27,3074.36,994.0,49.91,24.13,74.94,1311.55
25-12-2021 22:30,Premium,13.5,328.0,7.45,12.81,42.11,0.8,258.0,4.8,63.84,3206.8,995.0,53.8,24.51,73.62,1314.78
26-12-2021 00:38,Premium,11.1,334.0,6.95,13.04,42.11,0.8,261.0,4.58,62.76,3239.63,1025.0,57.5,23.57,75.08,1305.75
26-12-2021 01:30,Premium,12.9,325.0,6.95,13.04,42.11,0.8,261.0,4.42,60.36,3074.25,1044.0,48.71,24.31,74.42,1316.14
26-12-2021 02:32,Premium,10.3,322.0,6.95,13.04,42.11,0.8,261.0,4.41,61.76,3093.39,1025.0,47.92,24.87,73.0,1315.81
26-12-2021 03:39,Premium,10.8,328.0,6.95,13.04,42.11,0.8,261.0,4.58,61.71,3153.74,1014.0,51.39,23.6,75.73,1313.23
26-12-2021 04:30,Premium,10.4,319.0,6.95,13.04,42.11,0.8,261.0,4.6,63.46,3163.01,1024.0,57.56,25.13,73.68,1304.45
26-12-2021 05:30,Premium,13.6,327.0,6.95,13.04,42.11,0.8,261.0,4.47,61.62,3183.88,1014.0,61.64,24.18,74.71,1310.86
26-12-2021 06:32,Premium,14.0,334.0,6.95,13.04,42.11,0.8,261.0,4.49,60.41,3122.65,1014.0,45.53,24.94,73.51,1318.81
26-12-2021 07:34,Premium,14.5,327.0,6.95,13.04,42.11,0.8,261.0,4.62,60.32,3000.49,995.0,51.29,23.96,74.85,1339.9
26-12-2021 08:30,Premium,16.4,341.0,6.95,13.04,42.11,0.8,261.0,4.57,62.42,3165.14,995.0,42.39,22.53,76.61,1344.11
26-12-2021 09:35,Premium,16.3,327.0,6.95,13.04,42.11,0.8,261.0,4.65,62.64,3070.44,994.0,54.78,24.91,73.18,1333.46
26-12-2021 10:30,Premium,15.9,348.0,6.95,13.04,42.11,0.8,261.0,4.55,64.41,3053.53,995.0,45.05,25.24,74.59,1340.49
26-12-2021 11:32,Non premium,21.7,310.0,6.95,13.04,42.11,0.8,261.0,4.92,63.64,2989.97,895.0,47.25,26.27,71.35,1349.92
26-12-2021 16:30,Non premium,22.4,315.0,6.95,13.04,42.11,0.8,261.0,4.07,55.53,3185.27,924.0,59.59,22.71,75.17,1305.1
26-12-2021 17:35,Non premium,16.6,317.0,6.95,13.04,42.11,0.8,261.0,4.37,69.74,3130.37,945.0,57.6,23.02,73.5,1305.99
26-12-2021 18:32,Non premium,18.4,320.0,6.95,13.04,42.11,0.8,261.0,4.2,69.78,3067.56,965.0,48.8,21.85,74.93,1296.25
26-12-2021 19:36,Non premium,14.3,332.0,6.95,13.04,42.11,0.8,261.0,4.28,71.51,3184.2,924.0,54.24,23.09,76.15,1324.12
26-12-2021 20:30,Non premium,18.8,325.0,6.95,13.04,42.11,0.8,261.0,4.33,71.46,3181.35,934.0,41.27,24.1,72.59,1317.11
26-12-2021 21:35,Premium,17.2,322.0,6.95,13.04,42.11,0.8,261.0,4.12,63.2,3237.45,974.0,58.4,22.72,75.56,1302.28
26-12-2021 22:30,Premium,10.5,327.0,6.95,13.04,42.11,0.8,261.0,4.14,62.87,3191.37,1014.0,47.37,22.04,77.65,1305.6
27-12-2021 00:30,Premium,14.3,332.0,6.71,13.28,42.11,0.8,247.0,4.19,62.13,3165.0,1025.0,52.94,25.26,73.95,1309.83
27-12-2021 01:32,Premium,13.1,339.0,6.71,13.28,42.11,0.8,247.0,4.08,61.85,3121.62,1044.0,45.64,23.94,76.83,1315.39
27-12-2021 02:30,Premium,10.9,341.0,6.71,13.28,42.11,0.8,247.0,4.11,62.1,3105.34,1035.0,53.77,24.67,76.55,1310.91
27-12-2021 03:35,Premium,11.8,346.0,6.71,13.28,42.11,0.8,247.0,4.15,62.51,3149.95,994.0,46.27,24.19,76.46,1319.29
27-12-2021 04:30,Premium,10.2,350.0,6.71,13.28,42.11,0.8,247.0,4.0,63.26,3063.89,974.0,51.56,25.53,75.65,1322.17
27-12-2021 05:30,Premium,13.6,332.0,6.71,13.28,42.11,0.8,247.0,4.21,64.18,3081.5,974.0,65.28,24.36,75.46,1323.54
27-12-2021 06:32,Premium,16.5,327.0,6.71,13.28,42.11,0.8,247.0,4.21,63.48,3108.85,975.0,41.22,23.62,77.9,1333.68
27-12-2021 07:30,Premium,13.8,350.0,6.71,13.28,42.11,0.8,247.0,4.12,60.74,3344.32,905.0,62.31,21.57,69.56,1313.39
27-12-2021 08:35,Premium,17.3,341.0,6.71,13.28,42.11,0.8,247.0,4.12,62.4,3040.76,975.0,56.96,20.64,71.69,1318.56
27-12-2021 09:37,Premium,15.2,337.0,6.71,13.28,42.11,0.8,247.0,4.15,63.34,3207.24,954.0,49.01,19.52,75.21,1297.64
27-12-2021 10:30,Premium,17.4,337.0,6.71,13.28,42.11,0.8,247.0,4.15,63.39,3116.05,955.0,57.69,20.53,73.35,1290.76
27-12-2021 11:35,Premium,20.8,334.0,6.71,13.28,42.11,0.8,247.0,4.4,64.39,2985.17,945.0,49.57,18.97,74.31,1285.02
27-12-2021 12:30,Premium,23.4,322.0,6.71,13.28,42.11,0.8,247.0,4.36,65.45,3054.98,945.0,52.08,19.67,73.24,1262.43
27-12-2021 13:35,Premium,17.5,320.0,6.71,13.28,42.11,0.8,247.0,4.41,67.52,3222.19,954.0,51.81,18.92,74.09,1211.72
27-12-2021 14:39,Premium,15.4,328.0,6.71,13.28,42.11,0.8,247.0,4.25,65.87,3148.01,955.0,50.53,19.56,71.73,1230.66
27-12-2021 15:35,Premium,15.8,325.0,6.71,13.28,42.11,0.8,247.0,4.34,64.35,3177.47,974.0,44.21,19.09,72.0,1252.76
27-12-2021 16:35,Premium,14.6,327.0,6.71,13.28,42.11,0.8,247.0,4.54,63.62,3212.95,985.0,70.66,18.77,73.16,1258.83
27-12-2021 17:30,Premium,16.1,328.0,6.71,13.28,42.11,0.8,247.0,5.17,67.36,3181.84,985.0,54.78,18.73,73.41,1259.16
27-12-2021 18:32,Premium,18.1,337.0,6.71,13.28,42.11,0.8,247.0,5.14,68.03,3079.97,974.0,46.24,19.23,71.72,1267.85
27-12-2021 19:35,Premium,14.2,331.0,6.71,13.28,42.11,0.8,247.0,4.86,66.16,3165.27,974.0,51.22,18.6,72.24,1287.92
27-12-2021 20:40,Premium,14.7,327.0,6.71,13.28,42.11,0.8,247.0,4.98,63.14,3262.55,985.0,50.66,18.85,73.86,1290.42
27-12-2021 22:35,Premium,15.0,329.0,6.71,13.28,42.11,0.8,247.0,5.13,63.18,3159.5,995.0,72.73,18.46,73.96,1284.51
27-12-2021 23:32,Premium,14.4,325.0,6.71,13.28,42.11,0.8,247.0,5.05,63.31,2976.85,974.0,56.06,18.22,75.26,1287.59
28-12-2021 00:32,Premium,14.8,327.0,6.39,13.25,42.34,0.67,253.0,4.82,61.3,3153.62,974.0,64.9,18.71,74.47,1288.98
28-12-2021 01:30,Premium,15.8,332.0,6.39,13.25,42.34,0.67,253.0,4.81,59.99,3198.1,974.0,60.74,19.25,72.89,1301.7
28-12-2021 02:32,Premium,15.0,334.0,6.39,13.25,42.34,0.67,253.0,4.93,61.13,3095.5,964.0,73.46,18.6,72.32,1306.24
28-12-2021 03:30,Premium,15.1,329.0,6.39,13.25,42.34,0.67,253.0,4.97,61.67,3050.52,964.0,56.2,18.22,74.32,1315.73
28-12-2021 04:36,Premium,15.5,332.0,6.39,13.25,42.34,0.67,253.0,4.75,60.95,3105.34,955.0,46.35,19.36,72.97,1308.09
28-12-2021 05:35,Premium,20.9,322.0,6.39,13.25,42.34,0.67,253.0,4.84,61.87,3062.53,945.0,49.97,19.04,72.86,1316.91
28-12-2021 06:30,Premium,14.8,327.0,6.39,13.25,42.34,0.67,253.0,4.88,61.44,3212.83,924.0,57.58,20.14,72.41,1311.53
28-12-2021 07:35,Premium,19.3,325.0,6.39,13.25,42.34,0.67,253.0,4.75,58.97,3068.31,945.0,57.31,18.45,72.69,1315.54
28-12-2021 08:30,Premium,17.4,341.0,6.39,13.25,42.34,0.67,253.0,4.83,62.25,3068.99,945.0,51.33,19.57,72.06,1324.67
28-12-2021 14:38,Premium,13.8,338.0,6.39,13.25,42.34,0.67,253.0,5.05,62.88,3181.21,1014.0,51.03,19.36,77.38,1327.03
28-12-2021 16:39,Premium,12.1,327.0,6.39,13.25,42.34,0.67,253.0,4.67,63.19,3108.7,1044.0,40.93,24.52,74.56,1297.11
28-12-2021 17:30,Premium,13.7,339.0,6.39,13.25,42.34,0.67,253.0,4.29,64.04,3113.83,1025.0,47.96,24.27,75.68,1321.33
28-12-2021 18:28,Premium,15.9,338.0,6.39,13.25,42.34,0.67,253.0,4.25,63.98,3081.86,1044.0,38.4,24.44,75.13,1310.46
28-12-2021 19:30,Premium,14.2,325.0,6.39,13.25,42.34,0.67,253.0,4.14,61.74,3220.26,995.0,61.97,23.96,74.97,1318.99
28-12-2021 20:38,Premium,16.4,328.0,6.39,13.25,42.34,0.67,253.0,4.31,62.63,3177.59,995.0,44.68,24.71,74.04,1320.4
28-12-2021 21:36,Premium,15.2,339.0,6.39,13.25,42.34,0.67,253.0,4.11,61.65,3086.15,1025.0,42.46,24.08,75.65,1315.09
28-12-2021 22:32,Premium,14.0,334.0,6.39,13.25,42.34,0.67,253.0,4.15,61.65,3103.46,1014.0,47.69,25.18,72.95,1316.24
28-12-2021 23:37,Premium,11.5,341.0,6.39,13.25,42.34,0.67,253.0,4.36,59.83,3159.15,1014.0,45.76,24.14,75.65,1320.3
29-12-2021 00:30,Premium,14.7,344.0,6.55,13.27,42.34,0.67,249.0,4.28,59.34,3166.79,1013.0,60.16,23.27,71.11,1336.83
29-12-2021 00:40,Premium,13.5,332.0,6.55,13.27,42.34,0.67,249.0,4.14,59.54,3143.32,994.0,57.58,21.61,72.44,1348.17
29-12-2021 02:33,Premium,13.0,334.0,6.55,13.27,42.34,0.67,249.0,4.05,56.62,2945.57,985.0,49.24,22.55,72.33,1352.74
29-12-2021 03:30,Premium,13.8,332.0,6.55,13.27,42.34,0.67,249.0,4.34,61.35,3083.72,985.0,49.36,23.31,71.72,1337.18
29-12-2021 04:35,Premium,16.4,329.0,6.55,13.27,42.34,0.67,249.0,4.27,59.8,3160.7,974.0,68.75,23.58,71.18,1338.46
29-12-2021 04:42,Premium,15.6,322.0,6.55,13.27,42.34,0.67,249.0,4.35,58.49,3077.66,974.0,57.5,23.11,71.52,1343.85
29-12-2021 06:30,Premium,14.8,327.0,6.55,13.27,42.34,0.67,249.0,3.74,57.88,3174.79,946.0,68.48,22.53,71.39,1321.04
29-12-2021 07:35,Premium,15.0,332.0,6.55,13.27,42.34,0.67,249.0,3.77,58.82,3173.84,994.0,47.0,21.93,73.46,1301.11
29-12-2021 08:32,Premium,16.7,327.0,6.55,13.27,42.34,0.67,249.0,3.91,58.14,3210.56,894.0,93.38,23.17,73.21,1334.89
29-12-2021 09:36,Premium,14.0,331.0,6.55,13.27,42.34,0.67,249.0,3.78,59.83,3041.93,974.0,68.84,24.14,70.92,1310.53
29-12-2021 10:35,Premium,15.7,337.0,6.55,13.27,42.34,0.67,249.0,3.98,60.3,3082.89,995.0,39.38,22.24,73.49,1304.33
29-12-2021 11:30,Premium,14.5,332.0,6.55,13.27,42.34,0.67,249.0,3.97,61.6,3170.32,974.0,52.21,23.05,72.2,1315.94
29-12-2021 12:37,Premium,19.6,327.0,6.55,13.27,42.34,0.67,249.0,3.83,59.68,3060.55,924.0,68.54,22.97,71.25,1337.69
29-12-2021 13:30,Premium,18.2,325.0,6.55,13.27,42.34,0.67,249.0,4.49,61.62,2967.1,946.0,58.67,23.08,71.13,1310.15
29-12-2021 14:35,Premium,15.2,327.0,6.55,13.27,42.34,0.67,249.0,4.31,61.88,3110.3,964.0,56.54,22.07,76.15,1330.02
29-12-2021 15:33,Premium,10.0,340.0,6.55,13.27,42.34,0.67,249.0,4.46,65.19,3184.96,945.0,57.25,22.81,74.72,1312.42
29-12-2021 16:34,Premium,13.1,344.0,6.55,13.27,42.34,0.67,249.0,4.28,63.78,3078.12,974.0,50.87,22.96,74.61,1329.86
29-12-2021 17:35,Premium,13.8,341.0,6.55,13.27,42.34,0.67,249.0,4.19,65.82,3094.67,974.0,60.78,23.93,73.46,1330.71
29-12-2021 18:38,Premium,17.2,325.0,6.55,13.27,42.34,0.67,249.0,4.4,65.42,3140.91,946.0,69.92,23.7,74.2,1318.33
29-12-2021 19:35,Premium,13.4,339.0,6.55,13.27,42.34,0.67,249.0,4.32,66.43,3165.81,955.0,44.53,23.07,73.77,1312.37
29-12-2021 20:30,Premium,14.2,341.0,6.55,13.27,42.34,0.67,249.0,4.49,67.08,3182.45,955.0,57.58,23.59,73.97,1310.26
29-12-2021 21:30,Premium,15.2,337.0,6.55,13.27,42.34,0.67,249.0,4.15,64.45,3184.61,955.0,53.59,23.62,73.87,1304.08
29-12-2021 22:34,Premium,14.7,341.0,6.55,13.27,42.34,0.67,249.0,4.21,63.75,3148.03,955.0,50.66,22.52,75.39,1305.29
29-12-2021 23:30,Premium,15.0,339.0,6.55,13.27,42.34,0.67,249.0,4.26,60.6,3309.61,964.0,37.29,22.29,73.79,1309.63
30-12-2021 00:35,Premium,15.5,337.0,6.69,13.45,42.34,0.67,259.0,4.31,63.71,3180.85,965.0,56.08,21.2,78.47,1301.98
30-12-2021 01:30,Premium,15.4,341.0,6.69,13.45,42.34,0.67,259.0,4.2,63.41,3215.44,945.0,48.4,21.91,77.02,1306.71
30-12-2021 02:30,Premium,15.6,337.0,6.69,13.45,42.34,0.67,259.0,4.18,63.59,3131.11,945.0,48.34,22.7,76.22,1309.56
30-12-2021 03:32,Premium,16.2,344.0,6.69,13.45,42.34,0.67,259.0,4.29,64.76,3107.4,924.0,66.87,22.41,77.27,1325.12
30-12-2021 04:30,Premium,18.4,341.0,6.69,13.45,42.34,0.67,259.0,4.38,64.56,3194.69,915.0,62.23,22.83,76.7,1317.28
30-12-2021 05:32,Premium,17.9,339.0,6.69,13.45,42.34,0.67,259.0,4.41,64.63,3040.13,915.0,59.11,22.9,76.45,1323.45
30-12-2021 06:35,Premium,18.1,337.0,6.69,13.45,42.34,0.67,259.0,4.26,62.4,3189.98,974.0,62.6,24.86,72.25,1318.89
30-12-2021 07:30,Premium,14.6,341.0,6.69,13.45,42.34,0.67,259.0,4.33,63.27,3184.23,934.0,60.09,22.4,75.72,1324.49
30-12-2021 08:35,Premium,20.8,327.0,6.69,13.45,42.34,0.67,259.0,4.55,63.87,3272.27,894.0,66.81,23.08,75.3,1327.0
30-12-2021 09:30,Premium,15.1,329.0,6.69,13.45,42.34,0.67,259.0,4.43,63.03,3144.14,894.0,67.16,22.18,77.92,1338.42
30-12-2021 10:32,Premium,18.3,327.0,6.69,13.45,42.34,0.67,259.0,4.53,63.72,3051.17,934.0,66.6,24.23,73.95,1321.22
30-12-2021 11:30,Premium,16.0,337.0,6.69,13.45,42.34,0.67,259.0,4.41,62.89,3055.18,894.0,76.62,24.08,75.69,1320.55
30-12-2021 12:35,Premium,19.3,325.0,6.69,13.45,42.34,0.67,259.0,4.47,65.73,3195.42,895.0,62.96,23.38,76.24,1331.06
30-12-2021 13:30,Premium,18.1,339.0,6.69,13.45,42.34,0.67,259.0,4.22,63.31,3213.39,945.0,69.65,26.0,72.89,1304.17
30-12-2021 14:35,Premium,16.2,341.0,6.69,13.45,42.34,0.67,259.0,4.27,62.49,3227.24,925.0,71.54,23.08,74.97,1305.44
30-12-2021 15:30,Premium,17.1,337.0,6.69,13.45,42.34,0.67,259.0,4.24,63.13,3102.95,925.0,56.72,21.81,74.96,1314.03
30-12-2021 17:35,Premium,16.5,346.0,6.69,13.45,42.34,0.67,259.0,4.08,59.67,2737.7,955.0,86.85,22.83,70.04,1359.93
30-12-2021 18:33,Premium,17.0,344.0,6.69,13.45,42.34,0.67,259.0,4.08,61.14,2905.89,955.0,71.08,23.46,68.83,1334.14
30-12-2021 19:30,Premium,21.6,341.0,6.69,13.45,42.34,0.67,259.0,4.07,61.6,2976.99,894.0,63.19,25.37,69.65,1385.15
30-12-2021 20:32,Premium,17.4,344.0,6.69,13.45,42.34,0.67,259.0,3.88,60.88,3285.95,915.0,76.28,24.23,71.32,1322.4
30-12-2021 21:30,Premium,17.2,337.0,6.69,13.45,42.34,0.67,259.0,4.03,61.67,3002.48,934.0,73.77,24.05,69.09,1339.03
30-12-2021 22:35,Premium,20.2,355.0,6.69,13.45,42.34,0.67,259.0,4.16,64.91,2771.94,964.0,61.77,24.59,74.41,1318.64
30-12-2021 23:32,Premium,21.0,350.0,6.69,13.45,42.34,0.67,259.0,4.29,64.42,3169.24,894.0,72.23,22.94,76.52,1313.44
31-12-2021 00:32,Premium,20.1,346.0,6.62,13.36,42.34,0.67,261.0,4.19,66.04,2324.73,915.0,101.32,22.12,78.76,1354.46
31-12-2021 01:35,Premium,20.9,332.0,6.62,13.36,42.34,0.67,261.0,4.12,63.67,3278.04,895.0,97.52,21.77,74.43,1345.46
31-12-2021 02:32,Premium,15.9,337.0,6.62,13.36,42.34,0.67,261.0,3.71,57.55,3193.0,925.0,60.43,21.89,73.27,1322.2
31-12-2021 03:36,Premium,14.7,344.0,6.62,13.36,42.34,0.67,261.0,3.9,56.01,2977.46,995.0,37.44,22.45,75.79,1322.13
31-12-2021 04:30,Premium,16.4,341.0,6.62,13.36,42.34,0.67,261.0,4.29,65.69,3212.53,995.0,63.11,23.02,75.93,1326.46
31-12-2021 05:32,Premium,15.6,359.0,6.62,13.36,42.34,0.67,261.0,4.03,62.95,2976.1,965.0,69.03,22.94,75.88,1335.64
31-12-2021 06:30,Premium,19.4,332.0,6.62,13.36,42.34,0.67,261.0,4.29,58.41,3221.21,895.0,59.84,22.01,73.83,1346.26
31-12-2021 07:28,Premium,14.1,327.0,6.62,13.36,42.34,0.67,261.0,4.44,59.5,3006.78,875.0,63.9,24.98,71.34,1318.59
31-12-2021 08:30,Premium,18.0,325.0,6.62,13.36,42.34,0.67,261.0,4.5,62.24,3167.08,894.0,71.35,24.16,72.41,1318.26
31-12-2021 09:33,Premium,19.1,355.0,6.62,13.36,42.34,0.67,261.0,4.2,60.93,3053.97,925.0,65.34,21.65,75.46,1316.85
31-12-2021 10:35,Premium,15.0,327.0,6.62,13.36,42.34,0.67,261.0,4.3,60.4,3165.44,915.0,67.1,22.24,74.6,1319.88
31-12-2021 11:32,Premium,12.7,337.0,6.62,13.36,42.34,0.67,261.0,3.79,45.43,3186.53,995.0,61.18,22.66,75.08,1324.27
01-01-2022 00:35,Premium,15.5,334.0,7.51,12.8,42.34,0.67,254.0,4.09,60.62,3211.09,984.0,49.13,21.89,78.15,1325.71
01-01-2022 01:38,Premium,13.4,339.0,7.51,12.8,42.34,0.67,254.0,3.86,57.93,3120.79,974.0,36.37,21.31,80.37,1313.98
01-01-2022 02:30,Premium,14.6,338.0,7.51,12.8,42.34,0.67,254.0,4.04,58.42,3100.77,964.0,53.0,20.65,79.84,1309.81
01-01-2022 03:38,Premium,15.0,334.0,7.51,12.8,42.34,0.67,254.0,4.36,64.73,3241.95,915.0,58.04,20.27,80.45,1317.83
01-01-2022 04:35,Premium,15.6,332.0,7.51,12.8,42.34,0.67,254.0,4.27,67.16,2997.0,945.0,49.97,21.18,79.75,1320.03
01-01-2022 05:30,Premium,19.0,325.0,7.51,12.8,42.34,0.67,254.0,4.39,68.04,3144.73,934.0,53.92,20.09,79.85,1314.68
01-01-2022 06:35,Premium,17.3,329.0,7.51,12.8,42.34,0.67,254.0,4.32,66.05,3061.23,934.0,50.11,20.21,80.29,1328.19
01-01-2022 07:30,Premium,20.0,327.0,7.51,12.8,42.34,0.67,254.0,3.97,61.42,3224.36,895.0,75.36,20.93,76.87,1356.7
01-01-2022 10:30,Premium,19.1,329.0,7.51,12.8,42.34,0.67,254.0,3.89,59.54,3312.25,844.0,78.58,22.84,64.09,1379.34
01-01-2022 11:32,Premium,18.4,334.0,7.51,12.8,42.34,0.67,254.0,3.87,59.75,2778.6,945.0,78.65,20.2,81.15,1312.35
01-01-2022 13:34,Premium,21.2,337.0,7.51,12.8,42.34,0.67,254.0,4.16,61.41,2767.1,945.0,62.31,21.08,79.73,1303.3
01-01-2022 14:35,Premium,18.4,332.0,7.51,12.8,42.34,0.67,254.0,3.81,59.09,3057.74,934.0,72.56,25.59,69.13,1320.41
01-01-2022 15:16,Premium,14.0,341.0,7.51,12.8,42.34,0.67,254.0,4.11,64.27,2806.64,955.0,89.69,20.57,73.61,1310.73
01-01-2022 16:30,Premium,14.5,344.0,7.51,12.8,42.34,0.67,254.0,4.22,66.89,3118.2,995.0,78.44,23.82,73.54,1321.78
01-01-2022 17:35,Premium,13.4,346.0,7.51,12.8,42.34,0.67,254.0,3.99,59.49,2826.21,887.0,93.81,27.25,68.36,1324.88
01-01-2022 18:30,Premium,14.6,344.0,7.51,12.8,42.34,0.67,254.0,4.09,62.09,2920.66,934.0,68.59,23.04,71.2,1331.49
01-01-2022 19:34,Premium,16.9,337.0,7.51,12.8,42.34,0.67,254.0,4.22,65.71,3039.52,934.0,63.5,21.84,72.55,1313.53
01-01-2022 20:30,Premium,17.2,339.0,7.51,12.8,42.34,0.67,254.0,4.2,65.12,3233.12,934.0,61.39,21.44,73.33,1303.76
01-01-2022 21:38,Premium,19.5,325.0,7.51,12.8,42.34,0.67,254.0,3.98,62.07,3211.4,945.0,95.22,22.58,76.3,1329.06
01-01-2022 22:30,Premium,15.0,346.0,7.51,12.8,42.34,0.67,254.0,4.2,63.76,2966.85,934.0,76.85,22.2,72.57,1318.43
01-01-2022 23:35,Premium,17.1,344.0,7.51,12.8,42.34,0.67,254.0,4.55,65.03,3158.96,946.0,63.19,22.12,74.21,1299.7
02-01-2022 00:35,Premium,11.5,341.0,7.48,12.71,42.34,0.67,261.0,4.32,64.33,3032.48,955.0,71.12,21.74,75.04,1310.44
02-01-2022 01:30,Premium,17.1,340.0,7.48,12.71,42.34,0.67,261.0,4.38,64.82,3207.46,955.0,70.59,23.58,72.0,1304.06
02-01-2022 02:38,Premium,14.8,338.0,7.48,12.71,42.34,0.67,261.0,4.16,62.22,3140.26,934.0,67.02,21.27,76.07,1322.33
02-01-2022 03:30,Premium,18.1,331.0,7.48,12.71,42.34,0.67,261.0,4.36,64.15,3033.53,934.0,72.43,24.8,70.49,1319.43
02-01-2022 04:28,Premium,20.5,329.0,7.48,12.71,42.34,0.67,261.0,4.24,64.6,3298.39,934.0,69.92,23.48,74.54,1326.98
02-01-2022 05:35,Premium,18.9,337.0,7.48,12.71,42.34,0.67,261.0,4.42,66.06,3025.94,945.0,57.0,25.1,69.57,1316.57
02-01-2022 14:35,Premium,17.2,337.0,7.48,12.71,42.34,0.67,261.0,4.36,60.93,2999.05,945.0,63.48,21.33,78.09,1316.63
